Population no:0
[0.0, 0.1240317450077846, -6.211941063144333, 0.04933903144709126, 0.03810848157715883, 8.132366097133624e-05, -6.018769160916912e-05, -1.251585565299179e-07, 3.484096383229681e-08, 4.1614924993407104e-11, -6.732420176902565e-12] 79569.63536912124 3625792.834235452 
[9.00811913845904e-16, 0.11930588988834623, -6.263188915699854, 0.04696505740223839, 0.03653193004496716, 8.1208261777971e-05, -5.8259245678266236e-05, -1.2734539344164123e-07, 3.4310268633682103e-08, 4.319598405388136e-11, -6.727021187083975e-12] 208664.59004388936 3576908.3465210507 
[5.7350469321064e-16, 0.11613374704941347, -6.263188915699854, 0.04558117866828872, 0.03714475570841647, 8.195985549885003e-05, -5.916462396559448e-05, -1.2160391441667942e-07, 3.49999953993815e-08, 4.035606905168996e-11, -6.93650325149491e-12] 214900.8854208432 5107263.905730212 
[8.776196974946863e-16, 0.11244009353811057, -6.0916787552572895, 0.04850888748578745, 0.03823995410844148, 8.056138269853306e-05, -6.016757375037236e-05, -1.2734539344164123e-07, 3.439222400678346e-08, 4.2647258936017674e-11, -6.5620577293295335e-12] 278444.94639234676 4697944.942734708 
[4.983739582332619e-16, 0.12263367333340784, -6.293655135739865, 0.044575116039545594, 0.03825976212233656, 7.741405580390211e-05, -6.11131406548836e-05, -1.2222910199256398e-07, 3.553315936782807e-08, 4.062313552228858e-11, -6.8401263274490065e-12] 493452.85228231223 1753631.0793430773 
[5.7350469321064e-16, 0.12221827956357455, -6.050753193084826, 0.044979992762302946, 0.03756613923777938, 8.195985549885003e-05, -5.988879669623336e-05, -1.2457794031995657e-07, 3.4135162376346016e-08, 4.1781706203162266e-11, -6.401699809659071e-12] 631889.1011341992 2766127.0378259965 
[9.590244672187286e-16, 0.12471195654131038, -6.474366755885665, 0.04864325199593898, 0.03669907237234608, 7.788751914115695e-05, -5.969799792164922e-05, -1.2379124993243346e-07, 3.49999953993815e-08, 4.065730373846781e-11, -6.75498288863035e-12] 723602.7082038738 3097649.2522554053 
[5.764172585881331e-16, 0.1285711716641792, -6.263188915699854, 0.03935519929314095, 0.03669907237234608, 8.592255375646783e-05, -5.916462396559448e-05, -1.281767004534857e-07, 3.5067172307120754e-08, 4.4143734284951474e-11, -6.93650325149491e-12] 621867.8159872686 8541917.67643212 
[1.1701572192344955e-16, 0.1268483059381754, -6.601011111906299, 0.04949625139101897, 0.03704431573368087, 8.467796190189933e-05, -5.90042336462758e-05, -1.3124557695520462e-07, 3.4310268633682103e-08, 4.1984047497440503e-11, -6.599439499333765e-12] 887796.0319778824 1906688.5432712168 
[9.433097717647305e-16, 0.1261476754838765, -6.314441592933011, 0.04993945163866053, 0.03897664724976082, 8.198072788530673e-05, -5.969799792164922e-05, -1.2056984927428037e-07, 3.449339130955225e-08, 4.0865686254617425e-11, -6.75498288863035e-12] 820490.5508737486 7973584.888771817 
[9.056711953271591e-16, 0.11930588988834623, -6.199327034104232, 0.047113315617216454, 0.03925594551903049, 8.113050929710291e-05, -5.996470593570986e-05, -1.2734539344164123e-07, 3.4310268633682103e-08, 4.1984047497440503e-11, -6.606065752973191e-12] 1463935.6484113815 1470945.6558969808 
[5.764172585881331e-16, 0.11344084763324583, -6.229293529856998, 0.050415838529310315, 0.03872309757833097, 7.898526250418988e-05, -5.854554070791084e-05, -1.254960536092198e-07, 3.3388921603517745e-08, 4.115155747412258e-11, -6.4913035223029134e-12] 1195313.5119439804 4556219.555490054 
[5.7350469321064e-16, 0.1261476754838765, -6.294569060244898, 0.04733625803848083, 0.03897664724976082, 8.195985549885003e-05, -5.969799792164922e-05, -1.2831972493621096e-07, 3.4135162376346016e-08, 4.0865686254617425e-11, -6.570224265258575e-12] 1736221.7689453952 1172387.3956842977 
[5.7350469321064e-16, 0.1261476754838765, -6.294569060244898, 0.04733625803848083, 0.03897664724976082, 8.195985549885003e-05, -5.969799792164922e-05, -1.2831972493621096e-07, 3.4135162376346016e-08, 4.0865686254617425e-11, -6.570224265258575e-12] 1736221.7689453952 1172387.3956842977 
[3.4996931712259254e-16, 0.12471195654131038, -6.323691433220924, 0.04733625803848083, 0.03756613923777938, 7.942500811555092e-05, -5.969799792164922e-05, -1.2457794031995657e-07, 3.4135162376346016e-08, 4.1781706203162266e-11, -6.401699809659071e-12] 1599856.8198386668 2074620.216639571 
[5.7350469321064e-16, 0.12456426646718326, -6.5081938616241635, 0.04733625803848083, 0.03756613923777938, 8.195985549885003e-05, -5.969799792164922e-05, -1.2457794031995657e-07, 3.4135162376346016e-08, 4.1781706203162266e-11, -6.401699809659071e-12] 1550327.146656932 2442997.2951195547 
[8.776196974946863e-16, 0.13066195420161458, -6.050753193084826, 0.04344683490712651, 0.03669907237234608, 7.516119532020046e-05, -5.946529169521251e-05, -1.2734539344164123e-07, 3.487737367687445e-08, 4.203285998190509e-11, -6.75498288863035e-12] 1653965.676652373 2890044.4163502594 
[2.2310876503954857e-16, 0.11244009353811057, -6.0589765846722115, 0.04649837618862787, 0.03823995410844148, 8.337466543529875e-05, -6.295923239524388e-05, -1.2379124993243346e-07, 3.616859273673424e-08, 4.1490074671761416e-11, -6.760686353890152e-12] 1613086.5147077986 4246406.19315547 
[3.732164728546506e-16, 0.13694204558032924, -6.299233097127403, 0.051734098301582945, 0.038630281739067476, 8.193576008264253e-05, -5.916462396559448e-05, -1.2609965970259128e-07, 3.476138047554499e-08, 4.035606905168996e-11, -6.93650325149491e-12] 1834914.1393621652 2346777.493398007 
[4.641272440329182e-16, 0.12946584675525363, -6.050753193084826, 0.05015345579306141, 0.038498297823717074, 7.862743214193181e-05, -5.908334471580812e-05, -1.1905202187589592e-07, 3.3996122210501466e-08, 4.0298763446407594e-11, -6.66614616099811e-12] 1375351.666438747 10503636.977733206 
[5.764172585881331e-16, 0.12966177789231245, -6.229293529856998, 0.05039840403681174, 0.0395564567046463, 7.898526250418988e-05, -6.0185914469945555e-05, -1.2683782920877176e-07, 3.3388921603517745e-08, 4.1946207597698295e-11, -6.246129044196579e-12] 1517730.285556214 7249240.30904348 
[9.259534917673596e-16, 0.11244009353811057, -6.0916787552572895, 0.051028284344887084, 0.03953545281687688, 8.056138269853306e-05, -6.016757375037236e-05, -1.281767004534857e-07, 3.439222400678346e-08, 4.2647258936017674e-11, -6.713345080370896e-12] 1540046.1364688925 7820650.192253849 
[9.922513238395159e-16, 0.11974074962247079, -6.335494165728447, 0.047113315617216454, 0.03421503729820843, 8.337466543529875e-05, -5.786279082332384e-05, -1.2724132497235839e-07, 3.439913310209488e-08, 4.077557341093568e-11, -6.606065752973191e-12] 2083043.3185988087 3365419.457664089 
[1.2868652248843842e-16, 0.11860080644877903, -6.0916787552572895, 0.047371205077202216, 0.03925982891275483, 8.113050929710291e-05, -6.0554347160119015e-05, -1.254960536092198e-07, 3.4310268633682103e-08, 4.027230250619434e-11, -6.5620577293295335e-12] 1982128.9761519588 5883888.983078128 
[9.433097717647305e-16, 0.13149681314477335, -6.050753193084826, 0.04558117866828872, 0.03669907237234608, 8.198072788530673e-05, -5.8259245678266236e-05, -1.2160391441667942e-07, 3.487737367687445e-08, 3.996787105049105e-11, -6.967425043448647e-12] 2341872.881990506 3183015.147179589 
[5.7350469321064e-16, 0.12456426646718326, -6.050753193084826, 0.04733625803848083, 0.03756613923777938, 8.195985549885003e-05, -5.969799792164922e-05, -1.2457794031995657e-07, 3.4135162376346016e-08, 4.1781706203162266e-11, -6.401699809659071e-12] 2495856.1562131695 2630093.2735184217 
[5.7350469321064e-16, 0.1285711716641792, -6.263188915699854, 0.04344683490712651, 0.03714475570841647, 8.198072788530673e-05, -5.916462396559448e-05, -1.281767004534857e-07, 3.5067172307120754e-08, 4.035606905168996e-11, -6.93650325149491e-12] 2870065.699571232 1450711.5344527657 
[1.2868652248843842e-16, 0.11860080644877903, -6.0916787552572895, 0.047371205077202216, 0.03704431573368087, 8.113050929710291e-05, -5.9539117933209456e-05, -1.254960536092198e-07, 3.4310268633682103e-08, 4.027230250619434e-11, -6.5620577293295335e-12] 2207299.9681897205 7139471.999178676 
